Suburb,Type,Bedroom2,Bathroom,Landsize,Price
Ascot Vale,h,3.0,2.0,683.0,1340000.0
Ascot Vale,h,3.0,3.0,382.0,1500000.0
Ascot Vale,h,3.0,3.0,491.0,940000.0
Ascot Vale,h,4.0,1.0,165.0,1400000.0
Ascot Vale,h,4.0,1.0,300.0,890000.0
Ascot Vale,h,4.0,1.0,552.0,1345000.0
Ascot Vale,h,4.0,1.0,594.0,1230000.0
Ascot Vale,h,4.0,1.0,664.0,1300000.0
Ascot Vale,h,4.0,2.0,290.0,1151000.0
Ascot Vale,h,4.0,2.0,298.0,950000.0
Ascot Vale,h,4.0,2.0,349.0,1110000.0
Ascot Vale,h,4.0,2.0,360.0,1750000.0
Ascot Vale,h,4.0,2.0,418.0,1430000.0
Ascot Vale,h,4.0,2.0,461.0,1430000.0
Ascot Vale,h,4.0,2.0,559.0,1100000.0
Ascot Vale,h,4.0,2.0,597.0,1480000.0
Ascot Vale,h,4.0,2.0,598.0,1705000.0
Ascot Vale,h,4.0,3.0,230.0,1316500.0
Ascot Vale,h,4.0,3.0,478.0,1850000.0
Ascot Vale,h,4.0,3.0,562.0,1640000.0
Ascot Vale,h,5.0,2.0,521.0,1905000.0
Ascot Vale,h,5.0,3.0,468.0,2100000.0
Ascot Vale,h,6.0,3.0,1012.0,2250000.0
Ascot Vale,h,6.0,3.0,1014.0,2425000.0
Ascot Vale,t,2.0,2.0,103.0,565000.0
Ascot Vale,t,2.0,2.0,113.0,705000.0
Ascot Vale,t,2.0,2.0,146.0,865000.0
Ascot Vale,t,3.0,1.0,0.0,762000.0
Ascot Vale,t,3.0,1.0,159.0,855000.0
Ascot Vale,t,3.0,2.0,198.0,1200000.0
Ascot Vale,t,3.0,2.0,200.0,1000000.0
Ascot Vale,t,3.0,2.0,231.0,1130000.0
Ascot Vale,t,3.0,2.0,271.0,1185000.0
Ascot Vale,t,3.0,2.0,318.0,1050000.0
Ascot Vale,t,4.0,3.0,0.0,900000.0
Ascot Vale,u,1.0,1.0,0.0,390000.0
Ascot Vale,u,2.0,1.0,0.0,450000.0
Ascot Vale,u,2.0,1.0,194.0,545000.0
Ascot Vale,u,2.0,1.0,228.0,685000.0
Ascot Vale,u,2.0,1.0,301.0,610000.0
Ascot Vale,u,2.0,1.0,423.0,490000.0
Ascot Vale,u,2.0,1.0,1017.0,566000.0
Ascot Vale,u,2.0,1.0,1727.0,425500.0
Ascot Vale,u,2.0,1.0,1957.0,390000.0
Ascot Vale,u,2.0,2.0,0.0,540000.0
Ascot Vale,u,3.0,1.0,0.0,471250.0
Ascot Vale,u,3.0,2.0,0.0,790000.0
Ascot Vale,u,3.0,2.0,166.0,819000.0
Ascot Vale,u,3.0,2.0,2905.0,825000.0
Ascot Vale,u,3.0,2.0,3215.0,870000.0
Ashburton,h,2.0,1.0,627.0,1450000.0
Ashburton,h,2.0,1.0,679.0,1575000.0
Ashburton,h,2.0,1.0,687.0,1440000.0
Ashburton,h,2.0,1.0,704.0,1445000.0
Ashburton,h,2.0,2.0,627.0,1880000.0
Ashburton,h,3.0,1.0,407.0,1210000.0
Ashburton,h,3.0,1.0,545.0,1500000.0
Ashburton,h,3.0,1.0,583.0,1379500.0
Ashburton,h,3.0,1.0,605.0,1415000.0
Ashburton,h,3.0,1.0,637.0,1600000.0
Ashburton,h,3.0,1.0,648.0,1840000.0
Ashburton,h,3.0,1.0,649.0,1555000.0
Ashburton,h,3.0,1.0,697.0,1650000.0
Ashburton,h,3.0,1.0,780.0,1655000.0
Ashburton,h,3.0,1.0,806.0,1710000.0
Ashburton,h,3.0,1.0,1063.0,1320000.0
Ashburton,h,3.0,2.0,351.0,1662000.0
Ashburton,h,3.0,2.0,516.0,1518000.0
Ashburton,h,3.0,2.0,599.0,1670000.0
Ashburton,h,3.0,2.0,634.0,2299500.0
Ashburton,h,3.0,2.0,702.0,1665000.0
Ashburton,h,3.0,2.0,710.0,1500000.0
Ashburton,h,3.0,2.0,720.0,1850000.0
Ashburton,h,3.0,2.0,721.0,1775000.0
Ashburton,h,3.0,2.0,724.0,1830000.0
Ashburton,h,3.0,2.0,731.0,1555000.0
Ashburton,h,3.0,2.0,869.0,1912500.0
Ashburton,h,3.0,2.0,1170.0,2550000.0
Ashburton,h,3.0,3.0,276.0,1100000.0
Ashburton,h,4.0,1.0,676.0,1972500.0
Ashburton,h,4.0,2.0,514.0,1790000.0
Ashburton,h,4.0,2.0,604.0,2405000.0
Ashburton,h,4.0,2.0,670.0,1550000.0
Ashburton,h,4.0,2.0,681.0,2215000.0
Ashburton,h,4.0,2.0,682.0,1800000.0
Ashburton,h,4.0,2.0,696.0,1860000.0
Ashburton,h,4.0,2.0,697.0,2170000.0
Ashburton,h,4.0,2.0,705.0,2085000.0
Ashburton,h,4.0,2.0,749.0,1800000.0
Ashburton,h,4.0,2.0,780.0,1550000.0
Ashburton,h,4.0,2.0,844.0,1950000.0
Ashburton,h,4.0,3.0,391.0,1920000.0
Ashburton,h,4.0,3.0,480.0,2220000.0
Ashburton,h,4.0,3.0,753.0,2650000.0
Ashburton,h,5.0,3.0,700.0,1600000.0
Ashburton,h,5.0,5.0,755.0,3510000.0
Ashburton,h,6.0,4.0,1075.0,2752000.0
Ashburton,h,9.0,7.0,1472.0,2950000.0
Ashburton,t,3.0,1.0,227.0,968000.0
Ashburton,t,3.0,2.0,153.0,900000.0
Ashburton,t,3.0,2.0,203.0,955000.0
Ashburton,t,3.0,2.0,295.0,1710000.0
Ashburton,t,3.0,3.0,310.0,2050000.0
Ashburton,t,4.0,2.0,321.0,1250000.0
Ashburton,t,4.0,2.0,338.0,1650000.0
Ashburton,t,4.0,3.0,267.0,1520000.0
Ashburton,t,4.0,3.0,510.0,1655000.0
Ashburton,u,2.0,1.0,257.0,925000.0
Ashburton,u,2.0,1.0,710.0,500000.0
Ashwood,h,2.0,1.0,583.0,995000.0
Ashwood,h,2.0,1.0,586.0,1110000.0
Ashwood,h,2.0,1.0,695.0,1075000.0
Ashwood,h,2.0,1.0,772.0,1060000.0
Ashwood,h,2.0,1.0,803.0,1495000.0
Ashwood,h,2.0,2.0,621.0,1500000.0
Ashwood,h,3.0,1.0,557.0,785000.0
Ashwood,h,3.0,1.0,723.0,1120000.0
Ashwood,h,3.0,1.0,726.0,1420000.0
Ashwood,h,3.0,1.0,760.0,1305000.0
Ashwood,h,3.0,1.0,770.0,1225000.0
Ashwood,h,3.0,1.0,787.0,1575000.0
Ashwood,h,3.0,1.0,792.0,1365000.0
Ashwood,h,3.0,1.0,842.0,1250000.0
Ashwood,h,3.0,1.0,964.0,1650000.0
Ashwood,h,3.0,2.0,280.0,860000.0
Ashwood,h,3.0,2.0,320.0,855000.0
Ashwood,h,3.0,2.0,400.0,761000.0
Ashwood,h,3.0,2.0,782.0,1631000.0
Ashwood,h,3.0,2.0,803.0,1100000.0
Ashwood,h,3.0,2.0,839.0,1200000.0
Ashwood,h,4.0,1.0,656.0,1126000.0
Ashwood,h,4.0,1.0,778.0,1425000.0
Ashwood,h,4.0,2.0,526.0,1510000.0
Ashwood,h,4.0,2.0,593.0,1500000.0
Ashwood,h,4.0,2.0,668.0,1540000.0
Ashwood,h,4.0,2.0,724.0,1270000.0
Ashwood,h,4.0,2.0,727.0,1350000.0
Ashwood,h,4.0,2.0,766.0,1240000.0
Ashwood,h,4.0,2.0,803.0,1450000.0
Ashwood,h,4.0,3.0,372.0,1200000.0
Ashwood,h,4.0,3.0,724.0,1415000.0
Ashwood,h,4.0,3.0,726.0,1680000.0
Ashwood,h,5.0,3.0,585.0,1529500.0
Ashwood,t,2.0,1.0,162.0,770000.0
Ashwood,t,2.0,1.0,212.0,830000.0
Ashwood,t,2.0,1.0,367.0,700000.0
Ashwood,t,3.0,2.0,256.0,900500.0
Ashwood,t,3.0,2.0,343.0,1060000.0
Ashwood,u,2.0,1.0,72.0,535000.0
Ashwood,u,2.0,1.0,78.0,822000.0
Ashwood,u,2.0,1.0,153.0,600000.0
Ashwood,u,2.0,1.0,192.0,700000.0
Ashwood,u,2.0,1.0,216.0,690000.0
Ashwood,u,3.0,2.0,235.0,890000.0
Ashwood,u,3.0,2.0,467.0,1045000.0
Aspendale,h,3.0,1.0,292.0,780000.0
Aspendale,h,3.0,2.0,673.0,1300000.0
Aspendale,h,4.0,2.0,387.0,1510000.0
Aspendale,h,4.0,2.0,549.0,1362000.0
Aspendale,h,4.0,2.0,599.0,1150000.0
Aspendale,h,4.0,2.0,612.0,970000.0
Aspendale,t,3.0,2.0,0.0,805000.0
Aspendale Gardens,h,3.0,2.0,553.0,951000.0
Aspendale Gardens,h,3.0,2.0,587.0,870000.0
Aspendale Gardens,h,3.0,2.0,588.0,880000.0
Aspendale Gardens,h,4.0,2.0,383.0,840000.0
Attwood,h,3.0,2.0,607.0,640000.0
Avondale Heights,h,2.0,1.0,220.0,522500.0
Avondale Heights,h,2.0,1.0,571.0,636000.0
Avondale Heights,h,2.0,1.0,780.0,1085000.0
Avondale Heights,h,3.0,1.0,0.0,750000.0
Avondale Heights,h,3.0,1.0,177.0,560500.0
Avondale Heights,h,3.0,1.0,322.0,585000.0
Avondale Heights,h,3.0,1.0,529.0,750000.0
Avondale Heights,h,3.0,1.0,542.0,848000.0
Avondale Heights,h,3.0,1.0,549.0,795000.0
Avondale Heights,h,3.0,1.0,550.0,627500.0
Avondale Heights,h,3.0,1.0,561.0,750000.0
Avondale Heights,h,3.0,1.0,570.0,680000.0
Avondale Heights,h,3.0,1.0,574.0,650000.0
Avondale Heights,h,3.0,1.0,581.0,705000.0
Avondale Heights,h,3.0,1.0,582.0,720000.0
Avondale Heights,h,3.0,1.0,585.0,755000.0
Avondale Heights,h,3.0,1.0,586.0,892500.0
Avondale Heights,h,3.0,1.0,588.0,695000.0
Avondale Heights,h,3.0,1.0,590.0,642000.0
Avondale Heights,h,3.0,1.0,593.0,850000.0
Avondale Heights,h,3.0,1.0,596.0,680000.0
Avondale Heights,h,3.0,1.0,597.0,635000.0
Avondale Heights,h,3.0,1.0,603.0,825000.0
Avondale Heights,h,3.0,1.0,606.0,725000.0
Avondale Heights,h,3.0,1.0,607.0,740000.0
Avondale Heights,h,3.0,1.0,615.0,881000.0
Avondale Heights,h,3.0,1.0,649.0,615000.0
Avondale Heights,h,3.0,1.0,680.0,820000.0
Avondale Heights,h,3.0,1.0,704.0,845000.0
Avondale Heights,h,3.0,1.0,723.0,1000000.0
Avondale Heights,h,3.0,1.0,766.0,850000.0
Avondale Heights,h,3.0,1.0,812.0,875000.0
Avondale Heights,h,3.0,2.0,569.0,1155000.0
Avondale Heights,h,3.0,2.0,585.0,850000.0
Avondale Heights,h,3.0,2.0,593.0,805000.0
Avondale Heights,h,3.0,2.0,638.0,863000.0
Avondale Heights,h,3.0,2.0,671.0,670000.0
Avondale Heights,h,3.0,2.0,705.0,730000.0
Avondale Heights,h,3.0,3.0,668.0,1107500.0
Avondale Heights,h,4.0,1.0,538.0,665000.0
Avondale Heights,h,4.0,1.0,569.0,605000.0
Avondale Heights,h,4.0,1.0,697.0,850000.0
Avondale Heights,h,4.0,2.0,344.0,773000.0
Avondale Heights,h,4.0,2.0,350.0,806000.0
Avondale Heights,h,4.0,2.0,554.0,680000.0
Avondale Heights,h,4.0,2.0,570.0,790000.0
Avondale Heights,h,4.0,2.0,573.0,835000.0
Avondale Heights,h,4.0,2.0,581.0,934000.0
Avondale Heights,h,4.0,2.0,582.0,634000.0
Avondale Heights,h,4.0,2.0,585.0,890000.0
Avondale Heights,h,4.0,2.0,589.0,762000.0
Avondale Heights,h,4.0,3.0,656.0,1300000.0
Avondale Heights,h,4.0,3.0,761.0,950000.0
Avondale Heights,h,4.0,3.0,789.0,1160000.0
Avondale Heights,h,4.0,3.0,857.0,1600000.0
Avondale Heights,h,4.0,3.0,873.0,1100000.0
Avondale Heights,h,4.0,3.0,1801.0,1600000.0
Avondale Heights,h,4.0,5.0,673.0,1200000.0
Avondale Heights,h,5.0,2.0,570.0,945000.0
Avondale Heights,h,5.0,2.0,574.0,850000.0
Avondale Heights,h,5.0,2.0,577.0,800000.0
Avondale Heights,h,5.0,2.0,889.0,1250000.0
Avondale Heights,t,2.0,1.0,136.0,585000.0
Avondale Heights,t,2.0,1.0,158.0,550000.0
Avondale Heights,t,3.0,2.0,339.0,880000.0
Avondale Heights,t,3.0,3.0,557.0,851000.0
Avondale Heights,u,2.0,1.0,0.0,411000.0
Avondale Heights,u,2.0,1.0,263.0,440000.0
Avondale Heights,u,2.0,1.0,1150.0,470000.0
Avondale Heights,u,3.0,1.0,204.0,622000.0
Avondale Heights,u,3.0,1.0,260.0,500000.0
Avondale Heights,u,3.0,2.0,289.0,665000.0
Avondale Heights,u,3.0,2.0,292.0,765000.0
Bacchus Marsh,h,3.0,1.0,612.0,285000.0
Balaclava,h,2.0,1.0,159.0,981000.0
Balaclava,h,3.0,1.0,157.0,1080000.0
Balaclava,h,3.0,1.0,178.0,1193000.0
Balaclava,h,3.0,1.0,325.0,1680000.0
Balaclava,h,3.0,2.0,147.0,1475000.0
Balaclava,h,3.0,2.0,244.0,1819000.0
Balaclava,h,3.0,2.0,339.0,1690000.0
Balaclava,t,2.0,1.0,114.0,1015000.0
Balaclava,u,1.0,1.0,0.0,384250.0
Balaclava,u,1.0,1.0,880.0,290000.0
Balaclava,u,2.0,0.0,0.0,598750.0
Balaclava,u,2.0,1.0,0.0,462000.0
Balaclava,u,2.0,1.0,483.0,540000.0
Balaclava,u,2.0,1.0,598.0,585000.0
Balaclava,u,2.0,1.0,601.0,490000.0
Balaclava,u,2.0,1.0,2283.0,600000.0
Balwyn,h,1.0,1.0,678.0,2100000.0
Balwyn,h,1.0,1.0,740.0,390000.0
Balwyn,h,2.0,0.0,1611.0,1010000.0
Balwyn,h,2.0,1.0,0.0,500000.0
Balwyn,h,2.0,1.0,659.0,2100000.0
Balwyn,h,2.0,1.0,844.0,1912000.0
Balwyn,h,2.0,2.0,0.0,1215000.0
Balwyn,h,3.0,1.0,188.0,700000.0
Balwyn,h,3.0,1.0,281.0,905000.0
Balwyn,h,3.0,1.0,534.0,1670000.0
Balwyn,h,3.0,1.0,607.0,1850000.0
Balwyn,h,3.0,1.0,651.0,2120000.0
Balwyn,h,3.0,1.0,671.0,1860000.0
Balwyn,h,3.0,1.0,672.0,1700000.0
Balwyn,h,3.0,1.0,697.0,1910000.0
Balwyn,h,3.0,1.0,739.0,2000000.0
Balwyn,h,3.0,1.0,832.0,2250000.0
Balwyn,h,3.0,1.0,1015.0,1850000.0
Balwyn,h,3.0,2.0,175.0,1140000.0
Balwyn,h,3.0,2.0,308.0,1255000.0
Balwyn,h,3.0,2.0,380.0,1800000.0
Balwyn,h,3.0,2.0,404.0,1500000.0
Balwyn,h,3.0,2.0,548.0,1380000.0
Balwyn,h,3.0,2.0,577.0,1800000.0
Balwyn,h,3.0,2.0,613.0,1750000.0
Balwyn,h,3.0,2.0,656.0,2330000.0
Balwyn,h,3.0,2.0,679.0,2730000.0
Balwyn,h,3.0,2.0,699.0,2125000.0
Balwyn,h,3.0,2.0,706.0,3401000.0
Balwyn,h,3.0,2.0,752.0,2380000.0
Balwyn,h,3.0,2.0,853.0,2330000.0
Balwyn,h,3.0,3.0,651.0,2200000.0
Balwyn,h,3.0,3.0,790.0,1750000.0
Balwyn,h,4.0,2.0,583.0,1801000.0
Balwyn,h,4.0,2.0,650.0,2950000.0
Balwyn,h,4.0,2.0,664.0,2130000.0
Balwyn,h,4.0,2.0,665.0,1900000.0
Balwyn,h,4.0,2.0,685.0,2410000.0
Balwyn,h,4.0,2.0,715.0,1800000.0
Balwyn,h,4.0,2.0,744.0,2400000.0
Balwyn,h,4.0,2.0,752.0,2188000.0
Balwyn,h,4.0,2.0,766.0,2115000.0
Balwyn,h,4.0,2.0,842.0,2275000.0
Balwyn,h,4.0,2.0,935.0,3270000.0
Balwyn,h,4.0,2.0,981.0,2450000.0
Balwyn,h,4.0,3.0,380.0,1475000.0
Balwyn,h,4.0,3.0,453.0,1750000.0
Balwyn,h,4.0,3.0,596.0,2900000.0
Balwyn,h,4.0,3.0,674.0,2697500.0
Balwyn,h,4.0,3.0,848.0,2360000.0
Balwyn,h,4.0,3.0,1007.0,3290000.0
Balwyn,h,4.0,3.0,1148.0,3180000.0
Balwyn,h,4.0,4.0,613.0,3050000.0
Balwyn,h,5.0,2.0,611.0,2020000.0
Balwyn,h,5.0,3.0,600.0,2250000.0
Balwyn,h,5.0,3.0,642.0,2550000.0
Balwyn,h,5.0,3.0,646.0,2180000.0
Balwyn,h,5.0,3.0,671.0,2562000.0
Balwyn,h,5.0,3.0,678.0,3200000.0
Balwyn,h,5.0,3.0,715.0,2795000.0
Balwyn,h,5.0,3.0,785.0,2400000.0
Balwyn,h,5.0,3.0,1468.0,2810000.0
Balwyn,h,5.0,4.0,729.0,3812000.0
Balwyn,h,5.0,4.0,1437.0,4000000.0
Balwyn,h,5.0,5.0,621.0,2580000.0
Balwyn,h,5.0,5.0,651.0,3250000.0
Balwyn,h,5.0,5.0,671.0,3000000.0
Balwyn,h,5.0,5.0,1235.0,2750000.0
Balwyn,h,5.0,6.0,739.0,3400000.0
Balwyn,h,5.0,7.0,0.0,3900000.0
Balwyn,h,6.0,3.0,845.0,2100000.0
Balwyn,h,6.0,4.0,2051.0,4000000.0
Balwyn,t,2.0,1.0,104.0,700000.0
Balwyn,t,2.0,1.0,121.0,760000.0
Balwyn,t,2.0,1.0,208.0,1255000.0
Balwyn,t,3.0,2.0,190.0,1385000.0
Balwyn,t,3.0,2.0,219.0,1367000.0
Balwyn,t,3.0,2.0,259.0,1100000.0
Balwyn,t,3.0,2.0,306.0,1472000.0
Balwyn,t,3.0,2.0,400.0,1810000.0
Balwyn,t,3.0,3.0,329.0,1680000.0
Balwyn,t,4.0,3.0,232.0,1450000.0
Balwyn,t,4.0,3.0,241.0,1400000.0
Balwyn,u,2.0,1.0,0.0,609500.0
Balwyn,u,2.0,1.0,87.0,754000.0
Balwyn,u,2.0,1.0,115.0,625000.0
Balwyn,u,2.0,1.0,122.0,806000.0
Balwyn,u,2.0,1.0,130.0,730000.0
Balwyn,u,2.0,1.0,136.0,725000.0
Balwyn,u,2.0,1.0,206.0,812000.0
Balwyn,u,2.0,1.0,213.0,755000.0
Balwyn,u,2.0,1.0,231.0,1053000.0
Balwyn,u,2.0,1.0,1129.0,602000.0
Balwyn,u,2.0,2.0,0.0,830000.0
Balwyn,u,2.0,2.0,288.0,825000.0
Balwyn,u,3.0,1.0,209.0,805000.0
Balwyn,u,3.0,2.0,206.0,1070000.0
Balwyn North,h,0.0,0.0,818.0,1670000.0
Balwyn North,h,2.0,1.0,177.0,685000.0
Balwyn North,h,2.0,1.0,253.0,1080000.0
Balwyn North,h,2.0,1.0,467.0,1350000.0
Balwyn North,h,2.0,1.0,667.0,1900000.0
Balwyn North,h,2.0,1.0,694.0,1400000.0
Balwyn North,h,2.0,1.0,701.0,1389000.0
Balwyn North,h,2.0,1.0,773.0,2367000.0
Balwyn North,h,2.0,1.0,854.0,1750000.0
Balwyn North,h,2.0,1.0,943.0,1500000.0
Balwyn North,h,3.0,1.0,464.0,1300000.0
Balwyn North,h,3.0,1.0,542.0,980000.0
Balwyn North,h,3.0,1.0,605.0,1480000.0
Balwyn North,h,3.0,1.0,622.0,1520000.0
Balwyn North,h,3.0,1.0,635.0,1320000.0
Balwyn North,h,3.0,1.0,638.0,1739000.0
Balwyn North,h,3.0,1.0,657.0,1651000.0
Balwyn North,h,3.0,1.0,663.0,1900000.0
Balwyn North,h,3.0,1.0,665.0,1450000.0
Balwyn North,h,3.0,1.0,696.0,1922000.0
Balwyn North,h,3.0,1.0,697.0,1590000.0
Balwyn North,h,3.0,1.0,703.0,1490000.0
Balwyn North,h,3.0,1.0,713.0,1903000.0
Balwyn North,h,3.0,1.0,722.0,1818000.0
Balwyn North,h,3.0,1.0,772.0,2000000.0
Balwyn North,h,3.0,1.0,800.0,1500000.0
Balwyn North,h,3.0,1.0,809.0,1800000.0
Balwyn North,h,3.0,1.0,888.0,2251000.0
Balwyn North,h,3.0,1.0,912.0,1900000.0
Balwyn North,h,3.0,1.0,923.0,2321000.0
Balwyn North,h,3.0,1.0,939.0,2668000.0
Balwyn North,h,3.0,1.0,992.0,1480000.0
Balwyn North,h,3.0,1.0,75100.0,2000000.0
Balwyn North,h,3.0,2.0,207.0,1038000.0
Balwyn North,h,3.0,2.0,226.0,1275000.0
Balwyn North,h,3.0,2.0,282.0,1225000.0
Balwyn North,h,3.0,2.0,347.0,1265000.0
Balwyn North,h,3.0,2.0,368.0,1335000.0
Balwyn North,h,3.0,2.0,424.0,1360000.0
Balwyn North,h,3.0,2.0,458.0,1260000.0
Balwyn North,h,3.0,2.0,493.0,1830000.0
Balwyn North,h,3.0,2.0,517.0,1388800.0
Balwyn North,h,3.0,2.0,610.0,1500000.0
Balwyn North,h,3.0,2.0,625.0,2350000.0
Balwyn North,h,3.0,2.0,632.0,1890000.0
Balwyn North,h,3.0,2.0,639.0,1712000.0
Balwyn North,h,3.0,2.0,645.0,1575000.0
Balwyn North,h,3.0,2.0,683.0,1785000.0
Balwyn North,h,3.0,2.0,720.0,1770000.0
Balwyn North,h,3.0,2.0,754.0,1700000.0
Balwyn North,h,3.0,2.0,760.0,1600000.0
Balwyn North,h,3.0,2.0,763.0,1700000.0
Balwyn North,h,3.0,2.0,778.0,1500000.0
Balwyn North,h,3.0,2.0,949.0,2100000.0
Balwyn North,h,3.0,2.0,975.0,1300000.0
Balwyn North,h,3.0,3.0,310.0,1230000.0
Balwyn North,h,3.0,3.0,665.0,1950000.0
Balwyn North,h,3.0,4.0,886.0,3250000.0
Balwyn North,h,4.0,1.0,683.0,1750000.0
Balwyn North,h,4.0,1.0,847.0,2550000.0
Balwyn North,h,4.0,1.0,1042.0,1670000.0
Balwyn North,h,4.0,1.0,1138.0,2050000.0
Balwyn North,h,4.0,2.0,433.0,1460000.0
Balwyn North,h,4.0,2.0,546.0,1570000.0
Balwyn North,h,4.0,2.0,587.0,1850000.0
Balwyn North,h,4.0,2.0,605.0,1755000.0
Balwyn North,h,4.0,2.0,610.0,1740000.0
Balwyn North,h,4.0,2.0,619.0,1850000.0
Balwyn North,h,4.0,2.0,620.0,2155000.0
Balwyn North,h,4.0,2.0,627.0,2000000.0
Balwyn North,h,4.0,2.0,629.0,1400000.0
Balwyn North,h,4.0,2.0,639.0,1926000.0
Balwyn North,h,4.0,2.0,642.0,1900000.0
Balwyn North,h,4.0,2.0,644.0,1250000.0
Balwyn North,h,4.0,2.0,647.0,1905000.0
Balwyn North,h,4.0,2.0,654.0,1945000.0
Balwyn North,h,4.0,2.0,662.0,1572000.0
Balwyn North,h,4.0,2.0,667.0,1675000.0
Balwyn North,h,4.0,2.0,673.0,1750000.0
Balwyn North,h,4.0,2.0,677.0,1630000.0
Balwyn North,h,4.0,2.0,700.0,2000000.0
Balwyn North,h,4.0,2.0,701.0,1530000.0
Balwyn North,h,4.0,2.0,714.0,1400000.0
Balwyn North,h,4.0,2.0,715.0,1702000.0
Balwyn North,h,4.0,2.0,724.0,1505000.0
Balwyn North,h,4.0,2.0,730.0,2150000.0
Balwyn North,h,4.0,2.0,736.0,1825000.0
Balwyn North,h,4.0,2.0,746.0,2400000.0
Balwyn North,h,4.0,2.0,750.0,2205000.0
Balwyn North,h,4.0,2.0,772.0,2614000.0
Balwyn North,h,4.0,2.0,815.0,1350000.0
Balwyn North,h,4.0,2.0,868.0,1650000.0
Balwyn North,h,4.0,2.0,917.0,2900000.0
Balwyn North,h,4.0,2.0,939.0,1836000.0
Balwyn North,h,4.0,2.0,996.0,2650000.0
Balwyn North,h,4.0,2.0,1010.0,2205000.0
Balwyn North,h,4.0,2.0,1011.0,2444000.0
Balwyn North,h,4.0,2.0,1040.0,2170000.0
Balwyn North,h,4.0,2.0,1235.0,2525000.0
Balwyn North,h,4.0,3.0,526.0,2050000.0
Balwyn North,h,4.0,3.0,598.0,1593000.0
Balwyn North,h,4.0,3.0,627.0,1725000.0
Balwyn North,h,4.0,3.0,636.0,1890000.0
Balwyn North,h,4.0,3.0,657.0,2575000.0
Balwyn North,h,4.0,3.0,667.0,1750000.0
Balwyn North,h,4.0,3.0,689.0,1670000.0
Balwyn North,h,4.0,3.0,707.0,1550000.0
Balwyn North,h,4.0,3.0,737.0,1660000.0
Balwyn North,h,4.0,3.0,747.0,1950000.0
Balwyn North,h,4.0,3.0,869.0,1720000.0
Balwyn North,h,4.0,3.0,904.0,3360000.0
Balwyn North,h,4.0,3.0,958.0,2000000.0
Balwyn North,h,4.0,3.0,1070.0,2910000.0
Balwyn North,h,4.0,3.0,1247.0,3000000.0
Balwyn North,h,4.0,3.0,1274.0,2130000.0
Balwyn North,h,4.0,4.0,624.0,3690000.0
Balwyn North,h,4.0,4.0,929.0,1850000.0
Balwyn North,h,4.0,4.0,1135.0,3230000.0
Balwyn North,h,5.0,1.0,860.0,2160000.0
Balwyn North,h,5.0,2.0,605.0,1500000.0
Balwyn North,h,5.0,2.0,629.0,1940000.0
Balwyn North,h,5.0,2.0,710.0,1750000.0
Balwyn North,h,5.0,2.0,845.0,1560000.0
Balwyn North,h,5.0,2.0,1002.0,2000000.0
Balwyn North,h,5.0,2.0,1138.0,2070000.0
Balwyn North,h,5.0,2.0,1173.0,2800000.0
Balwyn North,h,5.0,3.0,616.0,3100000.0
Balwyn North,h,5.0,3.0,637.0,2600000.0
Balwyn North,h,5.0,3.0,705.0,1750000.0
Balwyn North,h,5.0,3.0,711.0,1951000.0
Balwyn North,h,5.0,3.0,743.0,1950000.0
Balwyn North,h,5.0,3.0,836.0,3200000.0
Balwyn North,h,5.0,3.0,842.0,1875000.0
Balwyn North,h,5.0,3.0,900.0,2060000.0
Balwyn North,h,5.0,4.0,708.0,2600000.0
Balwyn North,h,5.0,4.0,742.0,2400000.0
Balwyn North,h,5.0,4.0,760.0,3300000.0
Balwyn North,h,5.0,4.0,830.0,3000000.0
Balwyn North,h,5.0,5.0,1364.0,4000000.0
Balwyn North,h,6.0,1.0,691.0,1900000.0
Balwyn North,h,6.0,3.0,808.0,1900000.0
Balwyn North,h,7.0,2.0,942.0,1450000.0
Balwyn North,t,2.0,2.0,204.0,860000.0
Balwyn North,t,3.0,2.0,186.0,1238000.0
Balwyn North,t,3.0,2.0,207.0,1150000.0
Balwyn North,t,3.0,2.0,260.0,1322500.0
Balwyn North,t,3.0,2.0,292.0,1557000.0
Balwyn North,t,3.0,2.0,301.0,1721000.0
Balwyn North,t,3.0,2.0,349.0,1137000.0
Balwyn North,t,3.0,3.0,200.0,1050000.0
Balwyn North,t,4.0,2.0,283.0,1400000.0
Balwyn North,t,4.0,2.0,392.0,1575000.0
Balwyn North,t,4.0,3.0,362.0,1680000.0
Balwyn North,u,2.0,1.0,0.0,560000.0
Balwyn North,u,2.0,1.0,132.0,905000.0
Balwyn North,u,2.0,1.0,134.0,725000.0
Balwyn North,u,2.0,1.0,140.0,682000.0
Balwyn North,u,2.0,1.0,250.0,1040000.0
Balwyn North,u,2.0,1.0,327.0,950000.0
Balwyn North,u,2.0,1.0,1075.0,735000.0
Balwyn North,u,2.0,2.0,196.0,800000.0
Balwyn North,u,3.0,1.0,0.0,691500.0
Balwyn North,u,3.0,1.0,350.0,700000.0
Balwyn North,u,3.0,2.0,0.0,1420000.0
Balwyn North,u,3.0,2.0,244.0,1050000.0
Balwyn North,u,3.0,2.0,314.0,1600000.0
Bayswater,h,3.0,1.0,424.0,606000.0
Bayswater,h,3.0,1.0,725.0,824000.0
Bayswater,h,3.0,2.0,255.0,720000.0
Bayswater,h,3.0,2.0,509.0,700000.0
Bayswater,h,3.0,2.0,782.0,755000.0
